[2026-03-08 22:48:33] [INFO    ] discord.client: logging in using static token
[2026-03-08 23:02:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 38, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQ4MDQwMDQ0NDY5NzA4ODIwNDpLeGN0YmFROU1WTTFZWjBla1pKbEJ2Q2xza2RrMVlIU21QTWlzbmJpQ0lFcHUxenVCcnRFS0RqcVU5RFR6bm1DaHNWSUVpbjQyQnd1Q3R0REludzh2ZlhoRWtmTDdJM3ZmVjlBSDFIV293ZjNYNjhURklZYmtPQ3RIcXM1aXVLWA', 'member': {'user': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'unusual_dm_activity_until': None, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'permissions': '2248473465835073', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1480400444697088204', 'guild_locale': 'en-US', 'guild_id': '1343440503407902792', 'guild': {'locale': 'en-US', 'id': '1343440503407902792', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'name': 'hello', 'id': '1476736468398641333'}, 'context': 0, 'channel_id': '1476712512933199923', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permissions': '2248473465835073', 'parent_id': '1343440503407902793', 'nsfw': False, 'name': 'general', 'last_message_id': '1480400421183946912', 'id': '1476712512933199923', 'guild_id': '1343440503407902792', 'flags': 0}, 'authorizing_integration_owners': {'0': '1343440503407902792'}, 'attachment_size_limit': 10485760, 'application_id': '1476710981190287410', 'app_permissions': '9007199254740991'}}
[2026-03-08 23:02:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:02:51] [DEBUG   ] discord.client: Dispatching event interaction
[2026-03-08 23:02:51] [ERROR   ] discord.app_commands.tree: Ignoring exception in command tree
Traceback (most recent call last):
  File "C:\Users\munro\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\discord\app_commands\tree.py", line 1138, in wrapper
    await self._call(interaction)
  File "C:\Users\munro\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\discord\app_commands\tree.py", line 1270, in _call
    command, options = self._get_app_command_options(data)
                       ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^
  File "C:\Users\munro\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.13_qbz5n2kfra8p0\LocalCache\local-packages\Python313\site-packages\discord\app_commands\tree.py", line 1174, in _get_app_command_options
    raise CommandNotFound(name, parents)
discord.app_commands.errors.CommandNotFound: Application command 'hello' not found
[2026-03-08 23:02:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 39, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025371, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:02:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:02:52] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:02:52] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:03:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 39.
[2026-03-08 23:03:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-08 23:03:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 40, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025379, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:03:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:03:00] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:03:00] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:03:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 41, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025388, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:03:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:03:09] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:03:09] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:03:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 42, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025397, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:03:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:03:18] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:03:18] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:03:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 43, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025405, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:03:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:03:26] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:03:26] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:03:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 44, 'op': 0, 'd': {'type': 19, 'tts': False, 'timestamp': '2026-03-09T03:03:28.299000+00:00', 'referenced_message': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:02:44.920000+00:00', 'pinned': False, 'mentions': [{'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1480400421183946912', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1313413062723768322>  what does the dm feature due', 'components': [], 'channel_id': '1476712512933199923', 'author': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': None, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'attachments': []}, 'pinned': False, 'nonce': '1480400606400086016', 'message_reference': {'type': 0, 'message_id': '1480400421183946912', 'guild_id': '1343440503407902792', 'channel_id': '1476712512933199923'}, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400603128529046', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "nothing, it doesn't exist, it's just the way discord registers slash commands it hasn't yet been de-registered", 'components': [], 'channel_type': 0, 'channel_id': '1476712512933199923', 'author': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:03:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:03:29] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:03:31] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 45, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025410, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:03:31] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:03:31] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:03:31] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:03:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 46, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:03:33.387000+00:00', 'pinned': False, 'nonce': '1480400621990313984', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400624469147813', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'same with /hello', 'components': [], 'channel_type': 0, 'channel_id': '1476712512933199923', 'author': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:03:34] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:03:34] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:03:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 47, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:03:39.140000+00:00', 'pinned': False, 'nonce': '1480400647974027264', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400648599245021', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Ag', 'components': [], 'channel_type': 0, 'channel_id': '1476712512933199923', 'author': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:03:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:03:40] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:03:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 47.
[2026-03-08 23:03:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-03-08 23:03:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 48, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:03:41.037000+00:00', 'pinned': False, 'nonce': '1480400655506997248', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-03-03T01:19:40.154000+00:00', 'flags': 1, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400656555708426', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Ah', 'components': [], 'channel_type': 0, 'channel_id': '1476712512933199923', 'author': {'username': 'nxtloco', 'public_flags': 64, 'primary_guild': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'id': '765288377993134101', 'global_name': 'Ezy', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': None, 'identity_guild_id': None, 'identity_enabled': False, 'badge': None}, 'avatar_decoration_data': None, 'avatar': '3049b190fb9a2ff43939f1da9a0ba560'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:03:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:03:42] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:04:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 49, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025439, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:04:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:04:00] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:04:00] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:04:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 50, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025447, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:04:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:04:08] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:04:08] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:04:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 51, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:04:07.422000+00:00', 'pinned': False, 'nonce': '1480400770816802816', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400767222419556', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'test the tickets tho that took me so long to figure out', 'components': [], 'channel_type': 0, 'channel_id': '1476712512933199923', 'author': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:04:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:04:08] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:04:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 52, 'op': 0, 'd': {'user_id': '1313413062723768322', 'timestamp': 1773025451, 'member': {'user': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'display_name': 'Liam', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1476712512933199923', 'guild_id': '1343440503407902792'}}
[2026-03-08 23:04:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:04:12] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-08 23:04:12] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-08 23:04:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 53, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-09T03:04:13.041000+00:00', 'pinned': False, 'nonce': '1480400794296516608', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1478229659874365632', '1478578276971839619', '1478219570069246093', '1478572817053253824'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-02-24T04:32:55.945000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1480400790790340709', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'like multiple days', 'components': [], 'channel_type': 0, 'channel_id': '1476712512933199923', 'author': {'username': 'mleeum', 'public_flags': 0, 'primary_guild': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'id': '1313413062723768322', 'global_name': 'Liam', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': {'tag': 'DAFT', 'identity_guild_id': '251678593267007488', 'identity_enabled': True, 'badge': '8492b5d4b3a509f75b94e794d3eda10c'}, 'avatar_decoration_data': None, 'avatar': '256d723f8932197a6caca3ee29c6d7eb'}, 'attachments': [], 'guild_id': '1343440503407902792'}}
[2026-03-08 23:04:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-08 23:04:14] [DEBUG   ] discord.client: Dispatching event message
[2026-03-08 23:04:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 53.
[2026-03-08 23:04:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
